ACCOMMODATION_CODE,ACCOMMODATION_LATITUDE,ACCOMMODATION_LONGITUDE,ACCOMMODATION_STATUS_CODE,ACCOMMODATION_SUB_STATUS,ACCOMMODATION_LIVE_DATE,ACCOMMODATION_REV_MAN_CHECK,ACCOMMODATION_CONTRACT_CHECK,ACCOMMODATION_CHANNEL,ACCOMMODATION_STATUS_CODE_DESCRIPTION,ACTIVE_LIVE_FLAG,ACCOMMODATION_COMPANY,PROPERTY_COMPANY,ACCOMMODATION_GROUP_CODE,ACCOMMODATION_GROUP,ACCOMMODATION_GROUP_COUNTRY,ACCOMMODATION_GROUP_TYPE,ACCOMMODATION_GROUP_CITY,ACCOMMODATION_GROUP_LANGUAGE,ACCOMMODATION_GROUP_NUMBER_OF_STARS,ACCOMMODATION_QUALITY_CHECK,ACCOMMODATION_COUNTRY_CODE,ACCOMMODATION_COUNTRY,ACCOMMODATION_REGION_CODE,ACCOMMODATION_REGION,ACCOMMODATION_SKI_AREA,ACCOMMODATION_SKI_AREA_COUNTRY,ACCOMMODATION_SKI_AREA_REGION,ACCOMMODATION_PROVINCE,ACCOMMODATION_MUNICIPALITY,ACCOMMODATION_CITY,ACCOMMODATION_ZIPCODE,ACCOMMODATION_ADDRESS,ACCOMMODATION_PRODUCT,REPORTS_TO,SALES_MANAGER,SALES_AGENT,SALES_AGENT_LARS_ID,ORIGINAL_AGENT,ORIGINAL_AGENT_LARS_ID,COMPETITOR_CODE,COMPETITOR,CONTRACT_TYPE,CONTRACT_ID,CONTRACT_DATE,CONTRACT_SIGNED_DT,CONTRACT_ATTACHMENT_DATE,CONTRACT_SIGNED_IP,CONTRACT_TERMINATION_REASON,NOT_INTERESTED_REASON,OPTIONS_ALLOWED,PROPERTY_SERVICES,PROPERTY_SERVICES_CONTRACT_START_DATE,PROPERTY_SERVICES_CONTRACT_END_DATE,ACCOMMODATION_RANK,ACCOMMODATION_RENT_LICENSE,ACCOMMODATION_RENT_LICENSE_REFERENCE,NUM_PLANNINGS,PLANNING_CODES,TO_CODES,TO_NAMES,ACCOMMODATION_CADASTER_TYPE,ACCOMMODATION_CADASTER_ID,ACCOMMODATION_SERVICE,ACCOMMODATION_HOUSE_ERROR,ACCOMMODATION_UPGRADE_STATUS,ACCOMMODATION_TAKEN_OVER_FROM,ACCOMMODATION_TAKEN_OVER_FROM_DATE,ACCOMMODATION_CREATION_DATE,ACCOMMODATION_DDATE,ACCOMMODATION_WDATE,CGT_BELGIUM,ACCOMMODATION_NUMBER_OF_PERSONS,ACCOMMODATION_NUMBER_OF_PETS,ACCOMMODATION_NUMBER_OF_BATHROOMS,ACCOMMODATION_NUMBER_OF_BEDROOMS,ACCOMMODATION_BUILDING_STRUCTURE,ACCOMMODATION_TYPE_NEW,ACCOMMODATION_ALLOTMENT_CODE,INDICATOR_PETS_ALLOWED,ACCOMMODATION_HOMEOWNER_TIPS,ACCOMMODATION_SIZE,ACCOMMODATION_COMBI_PLANNING,HOMEOWNER_CAN_MODIFY_ADDITIONAL_COSTS,LAST_MINUTE_ON_REQUEST_DAYS,ACCOMMODATION_PRICE_EXTENTION,ACCOMMODATION_PRICE_TEMPLATE,ACCOMMODATION_PRICE_METHOD,PRICE_CONTROL_MAXIMUM_PURCHSE_PRICE_DEVIVATION,INCLUDED_WEBSITES,EXCLUDED_WEBSITES,NOT_TO_BOOKINGCOM,NOT_TO_HOMEAWAY,NOT_TO_AIRBNB,OTA_CHECK_AIRBNB,OTA_CHECK_BOOKINGCOM,OTA_CHECK_HOMEAWAY,NUMBER_OF_ERRORS_ON_AIRBNB,NUMBER_OF_ERRORS_ON_BOOKINGCOM,NUMBER_OF_ERRORS_ON_HOMEAWAY,BOOKINGCOM_ID,AIRBNB_ID,HOMEAWAY_ID,EXPEDIA_ID,ACCOMMODATION_TYPE,INDICATOR_DETACHED,ACCOMMODATION_NUMBER_OF_STARS,ACCOMMODATION_NUMBER_OF_COMPLAINTS,ACCOMMODATION_NUMBER_OF_DAMAGES,ACCOMMODATION_NUMBER_OF_SOS,ACCOMMODATION_NUMBER_OF_DEPOSIT,ACCOMMODATION_NUMBER_OF_RELOCATION,ACCOMMODATION_NUMBER_OF_GUESTBOOKS,ACCOMMODATION_REVIEW_SCORE,ACCOMMODATION_NAME,HOMEOWNER_TRAFFIC_LIGHT,ACCOMMODATION_NUMBER_OF_PHOTOS,ACCOMMODATION_PHOTO_CHECK_SCORE,ACCOMMODATION_PHOTO_CONTENT_SCORE,ACCOMMODATION_PHOTO_CHARM_SCORE,ACCOMMODATION_PHOTO_MIX_SCORE,ACCOMMODATION_PHOTO_SPECS_SCORE,ACCOMMODATION_PHOTO_PRINT,ACCOMMODATION_PHOTOGRAPHY_BY,OWNER_LOGIN,OWNER_ID,OWNER_TYPE,OWNER_COMMUNICATION_CODE,OWNER_LANGUAGE_CODE,OWNER_COUNTRY_CODE,OWNER_CITY,OWNER_ZIPCODE,OWNER_AMBASSADOR,OWNER_COMPANY_ID,OWNER_COMPANY_NAME,OWNER_ORIGIN,OWNER_MKT_SOURCE_LEAD,HOMEOWNER_CREATION_DATE,OWNER_LAST_LOGIN_DATE,OWNER_WEBSITE,OWNER_PREFFERRED_PARTNER_PROGRAM,OWNER_PPP_ACCOUNT_MANAGER,OWNER_DND,CARETAKER_ID,CARETAKER_COUNTRY_CODE,CARETAKER_CITY,CARETAKER_ZIPCODE,CARETAKER_COMMUNICATION_CODE,CARETAKER_LANGUAGE_CODE,SAME_PERSON,HOPG
ES-00006-63,,,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cdv,Costa de Valencia,,,,,,,,,Spanje,Brian Hulsen,Edward Nieland,Brian Hulsen,brianh,Astrid van Nispen,astridvn,,,Priority rental price contract (FMNE),161110-25,2016-11-10,,,,,Does not agree with the terms and conditions,Y,N,,,Bronze,,,1.0,ES-00006-63,,,,,HOS HomeOwner Service,Yes,,,,2016-11-10,,,,4.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,956113.0,Private Homeowner,E,NL,ES,,,,BVAG,,,,2016-11-10,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00006-92,40.46367,-3.74922,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Orihuela Costa,,,Spanje,Brian Hulsen,Edward Nieland,Brian Hulsen,brianh,Jeroen Thijssen,jeroent,,,Priority rental price contract (FMNE),161122-55,2016-11-22,,,,,Commission too high,Y,N,,,Bronze,,,1.0,ES-00006-92,,,,,HOS HomeOwner Service,Yes,,,,2016-11-22,,,,5.0,0.0,0.0,0.0,Apartment,Apartment,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,956412.0,Private Homeowner,E,NL,BE,,,,BVAG,,API www.belvilla.xx,,2016-11-22,1900-01-01,www.sunseagolfbeach.webnode.be,No,,No,,,,,,,homeowner same as caretaker,
ES-00007-16,41.18271,1.52594,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cdr,Costa Dorada,,,,,,Coma-Ruga,,,Spanje,Edward Nieland,Edward Nieland,Edward Nieland,edwardn,Edward Nieland,edwardn,,,Priority rental price contract (FMNE),161130-45,2016-11-30,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,ES-00007-16,,,,,HOS HomeOwner Service,Yes,,,,2016-11-30,,,,4.0,0.0,0.0,0.0,Apartment,Apartment,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,956579.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,,2016-11-30,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00007-43,,,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,,,Monte Pejo Las Gardenias 9,Spanje,George Brom,Edward Nieland,George Brom,georgeb,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),161209-47,2016-12-09,,,,,Not enough availability,Y,N,,,Bronze,,,1.0,ES-00007-43,,,,,HOS HomeOwner Service,Yes,,,,2016-12-09,,,,4.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,956778.0,Private Homeowner,E,NL,NL,,,,BVAG,,API www.topictravel.xx,,2016-12-09,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00008-30,36.50226,-4.68185,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cds,Costa del Sol,,,,,,La Cala de Mijas,,,Spanje,Nienke Herder,Edward Nieland,Nienke Herder,nienkeh,Nienke Herder,nienkeh,,,Priority rental price contract (FMNE),170109-30,2017-01-09,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,ES-00008-30,,,,,HOS HomeOwner Service,Yes,,,,2017-01-09,,,,6.0,0.0,0.0,0.0,Apartment,Apartment,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,957371.0,Private Homeowner,E,DE,DE,,,,BVAG,,API www.belvilla.xx,,2017-01-09,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00008-58,36.59909,-4.53634,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cds,Costa del Sol,,,,,,Benalmádena,,Avenida de la Estación 3,Spanje,Denise Arends,Edward Nieland,Denise Arends,denisea,Nienke Herder,nienkeh,,,Priority rental price contract (FMNE),180111-36,2018-01-11,,,,,Does not agree with the terms and conditions,Y,N,,,Bronze,,,1.0,ES-00008-58,,,,,HOS HomeOwner Service,Yes,,,,2018-01-11,,,,6.0,0.0,0.0,0.0,Apartment,Apartment,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,965725.0,Private Homeowner,E,NL,NL,,,,BVAG,,API www.belvilla.xx,,2018-01-11,1900-01-01,https://www.micazu.nl/vakantiehuis/spanje/costa-del-sol/benalmadena-costa/bellavista-appartement-23670/,No,,No,,,,,,,homeowner same as caretaker,
ES-00009-32,38.03171,-0.825277,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,ALICANTE,Orihuela,Orihuela,03319,Calle Anacardo 46,Spanje,Denise Arends,Edward Nieland,Denise Arends,denisea,Brian Hulsen,brianh,,,Exclusive revenue management flexibility (FME),180123-57,2021-07-01,,2018-02-15,,,,N,N,,,Gold 3,Yes,VT-464976-A,1.0,ES-00009-32,,,Accommodation without cadastral reference,,HOS HomeOwner Service,,,,,2018-01-23,2018-02-15,2026-01-03,,8.0,0.0,2.0,3.0,Detached,Villa,,N,,125.0,no,No,2,Auto,Flat price structure,Night,25.0,BV - TT - VXL - OHMS - TF,ABB_PETS | ABB_CLEANING | BC_CLEANING,True,False,True,,,,0.0,0.0,0.0,"7727652,772765202,23749357",,8605966.0,46349176.0,Villa,Y,4.0,3.0,3.0,6.0,0.0,2.0,31.0,8.7,Casa Anacardo,Orange,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/288784_lsr_2018021547229441026.jpg,,Nooit,966048.0,Private Homeowner,E,NL,BE,Sint Truiden,3800,,BVAG,,API www.belvilla.xx,,2018-01-23,2025-11-19,,Yes,Cristina Fernandez,No,966717,ES,,,E,EN,homeowner different from caretaker,
ES-00009-68,36.51006,-4.77172,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cds,Costa del Sol,,,,,,Marbella,,Arroyo Elviria 2,Spanje,Juan Monea,Gianluca de Candia,Juan Monea,juanm,Nienke Herder,nienkeh,,,Priority rental price contract (FMNE),180130-12,2018-01-30,,,,,HO wants to manage everything by himself,Y,N,,,Bronze,,,1.0,ES-00009-68,,,,,HOS HomeOwner Service,Yes,,,,2018-01-30,,,,16.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,966225.0,Private Homeowner,E,EN,ES,,,,BVAG,,API www.belvilla.xx,,2018-01-30,1900-01-01,Villaissabellamarbella.com,No,,No,,,,,,,homeowner same as caretaker,
ES-00012-36,39.526294,3.318204,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,mal,Majorca,,,,,,"Porto Cristo Novo, Illes Balears",07680,"Passeig Infanta Carlota, N 30",Spanje,Sandra Kamta,Edward Nieland,Sandra Kamta,sandrahk,Purchase Partner API,pp-api,,,API connection contract,180316-66,2018-03-16,,,,Removed by Product Partner,,N,N,,,Bronze,Yes,11117\/2016,1.0,ES-00012-36-01,1498,,,,HOS HomeOwner Service,Yes,,,,2018-03-16,2018-04-05,2018-10-17,,6.0,0.0,2.0,2.0,Detached,Mansion,,N,,,no,No,0,Interface+Booking,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS | BC | ABB,True,False,True,,,,0.0,0.0,0.0,,,,,Mansion,Y,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Can Duran,Red,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/290833_lsr_2018092832274980867.jpg,,Nooit,948761.0,Partner,E,EN,ES,Inca,07300,,BVAG,Villafinca (Homerti S.L.U.),Koude acquisitie,,2015-10-30,2026-01-21,www.villafinca.com,Yes,Cristina Fernandez,No,964344,ES,,,E,EN,homeowner different from caretaker,HIGH
ES-00014-29,40.359317,0.36542,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cda,Costa del Azahar,,,,,,Peníscola,,,Spanje,Sandra Kamta,Edward Nieland,Sandra Kamta,sandrahk,Sandra Kamta,sandrahk,,,Priority rental price contract (FMNE),180508-28,2018-05-08,,,,,Does not agree with the terms and conditions,Y,N,,,Bronze,,,1.0,ES-00014-29,,,,,HOS HomeOwner Service,Yes,,,,2018-05-08,,,,8.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/292632_lsr_2018050857444292074.jpg,,Nooit,970553.0,Private Homeowner,E,FR,BE,,,,BVAG,,API www.belvilla.xx,,2018-05-08,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00014-39,41.42908,1.59754,W,LIVE,,Pass,Pass,,Contract terminated / Cancelled,LIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,bar,Barcelona Coast,,,,,,Font-rubí,08736,Carrer Font 382,Spanje,Edward Nieland,Edward Nieland,Edward Nieland,edwardn,Edward Nieland,edwardn,,,Priority rental price contract (FMNE),180510-45,2018-05-10,,2018-06-27,,Personal reasons ,,Y,N,,,Silver 2,Yes,HUTB-035057-47,1.0,ES-00014-39,,Can Suies Art,Accommodation with cadastral reference in Spain,000306200CF88E0001ZR,HOS HomeOwner Service,,,,,2018-05-10,2018-06-27,2020-12-31,,6.0,0.0,1.0,3.0,Detached,Holiday home,,N,,100.0,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,"3728359,372835902,12001914",,8785418.0,52924795.0,Holiday home,Y,3.0,0.0,5.0,0.0,0.0,2.0,5.0,8.2,Can Suies Art,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/292744_lsr_2018073035699459869.jpg,,Nooit,970640.0,Private Homeowner,E,ES,ES,43203,Reus,,BVAG,DOMOREUS S.L,API www.belvilla.xx,cm-leadpage,2018-05-10,2020-12-26,,No,,No,971826,ES,,,E,ES,homeowner different from caretaker,
ES-00014-66,41.91361,1.67971,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,pyr,Catalonia Inland/Pyrenees,,,,,,Cardona,,,Spanje,Edward Nieland,Edward Nieland,Edward Nieland,edwardn,Edward Nieland,edwardn,,,Priority rental price contract (FMNE),180518-37,2018-05-18,,,,,Lead already in Lars,Y,N,,,Bronze,,,1.0,ES-00014-66,,,,,HOS HomeOwner Service,Yes,,,,2018-05-18,,,,12.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,970875.0,Private Homeowner,E,ES,ES,,,,BVAG,,API www.belvilla.xx,,2018-05-18,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00015-07,37.28619,-2.18218,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,and,Andalusia Inland,,,,,,Albánchez,,,Spanje,Sandra Kamta,Edward Nieland,Sandra Kamta,sandrahk,Denise Arends,denisea,,,Priority rental price contract (FMNE),180526-16,2018-05-26,,,,,No rental license,Y,N,,,Bronze,,,1.0,ES-00015-07,,,,,HOS HomeOwner Service,Yes,,,,2018-05-26,,,,6.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,971093.0,Private Homeowner,E,NL,BE,,,,BVAG,,API www.belvilla.xx,,2018-05-26,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00015-88,38.68895,0.13253,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Moraira,,,Spanje,George Brom,Edward Nieland,George Brom,georgeb,George Brom,georgeb,,,Priority rental price contract (FMNE),180623-13,2018-06-23,,,,,Lead already in Lars,Y,N,,,Bronze,,,1.0,ES-00015-88,,,,,HOS HomeOwner Service,Yes,,,,2018-06-23,,,,10.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,1,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,971799.0,Private Homeowner,E,NL,NL,,,,BVAG,,API www.belvilla.xx,,2018-06-23,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00016-01,,,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,mur,Murcia,,,,,,Fuente Alamo,,,Spanje,Chantal de Hoop,,HOS HomeOwner Service,CommSupport,Jeroen Thijssen,jeroent,,,Priority rental price contract (FMNE),110219-8,2011-02-19,,,,,,Y,N,,,Bronze,,,1.0,ES-00016-01,,,,,HOS HomeOwner Service,Yes,,,,2011-02-19,,,,2.0,0.0,0.0,0.0,Not detached,Castle,,N,,,no,No,4,Manual,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Castle,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,921066.0,Private Homeowner,E,NL,BE,Brecht,2960,,BVAG,,,,2011-02-19,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00017-55,37.47127,-5.64182,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,and,Andalusia Inland,,,,,,Carmona,,,Spanje,Denise Arends,Edward Nieland,Denise Arends,denisea,Denise Arends,denisea,,,Priority rental price contract (FMNE),180820-32,2018-08-20,,,,,Product not suitable,Y,N,,,Bronze,,,1.0,ES-00017-55,,,,,HOS HomeOwner Service,Yes,,,,2018-08-20,,,,6.0,0.0,1.0,1.0,Detached,Holiday home,,N,,,no,No,1,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,973246.0,Private Homeowner,E,NL,NL,,,,BVAG,,API www.belvilla.xx,,2018-08-20,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00017-72,37.90007,-0.75053,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Dehesa De Campoamor,,,Spanje,Eduardo Adan Rico,Daniel Marti,Eduardo Adan Rico,eduardoar,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),180827-10,2018-08-27,,,,,No permit / rental license,Y,N,,,Bronze,,,1.0,ES-00017-72,,,,,HOS HomeOwner Service,Yes,,,,2018-08-27,,,,4.0,0.0,1.0,1.0,Detached,Holiday home,,N,,,no,No,1,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,973394.0,Private Homeowner,E,NL,BE,,,,BVAG,,API www.belvilla.xx,,2018-08-27,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00021-71,28.47292,-16.27818,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,trfe,Tenerife,,,,,,Santa Cruz de Tenerife,,Calle de Adeje,Spanje,Nienke Herder,Edward Nieland,Nienke Herder,nienkeh,Nienke Herder,nienkeh,,,Priority rental price contract (FMNE),170211-1,2017-02-11,,,,,Commission too high,Y,N,,,Bronze,,,1.0,ES-00021-71,,,,,HOS HomeOwner Service,Yes,,,,2017-02-11,,,,2.0,0.0,0.0,0.0,Detached,Mansion,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Mansion,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,958666.0,Private Homeowner,E,DE,ES,,,,BVAG,,API www.belvilla.xx,,2017-02-11,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00025-10,37.59185,-1.07196,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cca,Costa Cálida,,,,,,,,,Spanje,Brian Hulsen,Edward Nieland,Brian Hulsen,brianh,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),170430-13,2017-04-30,,,,,,Y,N,,,Bronze,,,1.0,ES-00025-10,,,,,HOS HomeOwner Service,Yes,,,,2017-04-30,,,,9.0,0.0,0.0,0.0,Detached,Cottage,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Cottage,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,960838.0,Private Homeowner,E,ES,ES,,,,BVAG,,API www.belvilla.xx,cm-leadpage,2017-04-30,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00026-40,41.57971,2.55087,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,bar,Barcelona Coast,,,,,,,,,Spanje,Edward Nieland,Edward Nieland,Edward Nieland,edwardn,Edward Nieland,edwardn,,,Priority rental price contract (FMNE),170612-60,2017-06-12,,,,,Product not suitable,Y,N,,,Bronze,,,1.0,ES-00026-40,,,,,HOS HomeOwner Service,Yes,,,,2017-06-12,,,,5.0,0.0,0.0,0.0,Apartment,Apartment,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,961900.0,Private Homeowner,E,DE,DE,,,,BVAG,,API www.belvilla.xx,DE_HO_Vermietung_bm|google,2017-06-12,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
