PropertyCode,Country,RegionCode,AccoType,Product,CreationDate,DDate,WDate,PlaceId,SubPlaceId,PriceMethod,PriceExtention,PriceTemplate,Sales,SalesLARSId,ReportsTo,ReportsToLARSId,Service,ServiceLARSId,OriginalUser,OriginalUserLARSId,Status,Homeowner,Caretaker,ContractType,SalesManager,CombiPlanning,Latitude,Longitude,TakenOverFrom,TakenOverFromDate,Rank,Zipcode,City,Company,Flex,MiniStay,FlexMini,Hash,OriginFile,LoadEpoch,LoadDatetime
BE-4950-66,BE,luik,,Ardennen,2005-07-18,2005-07-18,2010-04-01,54.0,93.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,W,10603,912148,Priority rental price contract (FMNE),,no,50.48198,6.12812,,,Bronze,4950,Les Hautes Fagnes-Sourbrodt,BVAG,,,,9001896859497025399,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4960-56,BE,luik,,Ardennen,2004-10-12,2004-10-12,2010-02-08,59.0,96.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Violaine Dupuis,violaine,W,900836,900836,Priority rental price contract (FMNE),,yes,50.42069,6.02268,,,Bronze,4960,Ligneuville,BVAG,,,,5723617351825116650,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4970-118,BE,luik,,Ardennen,2012-02-03,2012-03-23,2015-10-01,59.0,104.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Tine Blondeel,tineb,W,925759,925759,Priority rental price contract (FMNE),,no,50.427654,5.997457,,,Silver 2,4970,Burnenville,BVAG,,,,-2616885145518757761,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4970-136,BE,luik,,Ardennen,2013-01-10,2013-01-10,2013-05-24,46.0,105.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Florentine Deschamps,florent,W,912253,912253,Priority rental price contract (FMNE),,no,50.444128,5.929141,,,Bronze,4970,Francorchamps,BVAG,,,,-2593225223524413566,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4970-154,BE,luik,,Ardennen,2015-06-11,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Caroline Muller,carolinem,NI,946964,946964,Priority rental price contract (FMNE),,no,,,,,Bronze,4970,Hockay,BVAG,,,,8067870202283070950,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4980-45,BE,luik,,Ardennen,2010-04-14,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Benoit Thewys,benoit,NI,918955,918955,Priority rental price contract (FMNE),,no,50.340111,5.841208,,,Bronze,4980,Trois-Ponts,BVAG,,,,6985177984751378417,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4987-20,BE,luik,,Ardennen,1997-10-27,1997-10-27,2007-12-31,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,W,1249,1249,Priority rental price contract (FMNE),,no,50.387269,5.784959,,,Bronze,4987,Stoumont-Rahier,BVAG,,,,1734515328086189883,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-5350-01,BE,name,,Ardennen,2009-03-24,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Pascal Sels,pascals,OW,915885,915885,Priority rental price contract (FMNE),,no,50.41739,5.19596,,,Bronze,5350,Ohey,BVAG,,,,3405739533261416738,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6680-19,BE,luxm,,Ardennen,2012-01-02,2012-10-23,2015-01-16,507.0,278.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,W,911881,911881,Priority rental price contract (FMNE),,no,50.010802,5.530176,,,Bronze,6680,Tillet,BVAG,,,,3844452590561013842,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6870-27,BE,luxm,,Ardennen,2008-04-28,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Adrien Bajart,adrien,NI,913148,913148,Priority rental price contract (FMNE),,no,50.006449,5.347512,,,Bronze,6870,Hatrival,BVAG,,,,-6225959118281334280,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6940-92,BE,luxm,,Ardennen,2006-08-11,2008-03-17,2011-09-15,560.0,460.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Adrien Bajart,adrien,W,912257,916966,Priority rental price contract (FMNE),,no,50.33521,5.43477,,,Bronze,6940,Petit-Han,BVAG,,,,8450311415554457175,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6960-54,BE,luxm,,Ardennen,2009-02-19,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Karin Wagemans,karin,OW,915576,915576,Priority rental price contract (FMNE),,no,,,,,Bronze,6960,Dochamps,BVAG,,,,2791643950293943313,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6970-17,BE,luxm,,Ardennen,2001-06-24,2001-06-24,2008-11-04,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Manon Rousseau,manonr,W,900623,900623,Priority rental price contract (FMNE),,no,50.08019,5.4695,,,Bronze,6970,Laneuville-Au-Bois,BVAG,,,,6254373106930335605,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6970-26,BE,luxm,,Ardennen,2006-08-11,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Karin Wagemans,karin,OW,910628,910628,Priority rental price contract (FMNE),,no,50.07477,5.54318,,,Bronze,6970,Tenneville,BVAG,,,,5775615411026844568,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6982-23,BE,luxm,,Ardennen,2011-04-28,,,591.0,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Karin Wagemans,karin,OW,922284,922284,Priority rental price contract (FMNE),,no,50.182175,5.67255,,,Bronze,6982,La Roche,BVAG,,,,1372403014842527364,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6983-04,BE,luxm,,Ardennen,2006-03-27,2006-03-27,2008-08-02,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,W,906887,906888,Priority rental price contract (FMNE),,no,50.11564,5.63858,,,Bronze,6983,Ortho,BVAG,,,,3765017780861262736,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8000-15,BE,wvld,,Vlaanderen/ Belg. kust,2005-01-04,2005-01-04,2014-01-06,3866.0,280.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Sabine v.Leest Albada Jelgersma,sabine,W,904766,904766,Priority rental price contract (FMNE),,no,51.21375,3.23344,,,Silver 1,8000,Brugge,BVAG,,,,-8963750478981778498,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8300-03,BE,wvld,,Vlaanderen/ Belg. kust,2005-01-10,2005-01-10,2008-07-08,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Laura Kusters,laura,W,904533,904533,Priority rental price contract (FMNE),,no,51.34292,3.28667,,,Bronze,8300,Knokke,BVAG,,,,-5628432088047084972,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8400-11,BE,wvld,,Vlaanderen/ Belg. kust,2008-04-01,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Rihab Karim,rihab,OW,912891,912891,Priority rental price contract (FMNE),,no,51.219398,2.89273,,,Bronze,8400,Oostende,BVAG,,,,-7460658621969616351,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8670-54,BE,wvld,,Vlaanderen/ Belg. kust,2006-03-04,2006-03-04,2013-12-31,515.0,542.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Florentine Deschamps,florent,W,600360,600360,Priority rental price contract (FMNE),,no,51.11093,2.66321,,,Bronze,8670,Koksijde,BVAG,,,,-7586106997211847335,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8691-06,BE,wvld,,Vlaanderen/ Belg. kust,2006-08-11,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Stefanie de Man,stefanie,OW,910457,910457,Priority rental price contract (FMNE),,no,50.95644,2.65574,,,Bronze,8691,Beveren a/D Ijzer,BVAG,,,,-2777594803855682950,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8954-SA,BE,wvld,,Vlaanderen/ Belg. kust,2009-06-17,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Sabine van den Bosch,sabinevdb,OW,916721,916721,Priority rental price contract (FMNE),,no,50.786275,2.764374,,,Bronze,8954,Westouter,BVAG,,,,-2262384037111850567,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-9667-02,BE,ovlr,,Vlaanderen/ Belg. kust,2009-12-29,2010-08-05,2013-09-27,4961.0,2581.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Mike Peters,mike,W,920771,920771,Priority rental price contract (FMNE),,no,50.83752,3.68489,,,Bronze,9667,Sint Maria  Horebeke,BVAG,,,,-8438427030781464719,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-1873-07,CH,gel,,Zwitserland,2008-03-13,2008-03-13,2012-06-06,,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,912726,912724,API connection contract,,no,46.19916,6.888272,,,Bronze,1873,Val D'illiez,BVAG,,,,-9065513773680686840,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-1918-25,CH,wali,,Zwitserland,2008-03-13,2008-03-13,2012-06-06,,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,912726,912725,API connection contract,,no,46.141485,7.244341,,,Bronze,1918,Tzoumaz-Mayens de Riddes,BVAG,,,,-5454873889326421792,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-1972-07,CH,beo,,Zwitserland,2000-07-28,2000-07-28,2003-09-08,,,LOS,Manual,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,3796,3796,Priority rental price contract (FMNE),,no,,,,,Bronze,1972,Anzere,BVAG,,,,-1614856771667825747,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-1987-01,CH,beo,,Zwitserland,1998-07-24,1998-07-24,1998-07-24,,,LOS,Manual,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,2258,2258,Priority rental price contract (FMNE),,no,,,,,Bronze,1987,Les Masses,BVAG,,,,3747305740822385964,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-1993-04,CH,beo,,Zwitserland,1998-10-28,1998-10-28,2003-06-11,,,LOS,Manual,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,2305,2305,Priority rental price contract (FMNE),,no,,,,,Bronze,1993,Veysonnaz,BVAG,,,,-554199552712603305,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-3775-04,CH,wali,,Zwitserland,1998-04-07,1998-04-07,2004-08-14,,,LOS,Manual,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,2457,2457,Priority rental price contract (FMNE),,no,,,,,Bronze,3775,Lenk,BVAG,,,,-7980732668598884069,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-3910-58,CH,wali,,Zwitserland,2007-11-22,2007-11-22,2009-08-15,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,911882,911882,Priority rental price contract (FMNE),,no,46.12237,7.93723,,,Bronze,3910,Saas Grund,BVAG,,,,1949984246513120653,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-3967-01,CH,wali,,Zwitserland,2007-10-17,2007-10-17,2010-10-01,1096.0,574.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,11405,11405,Exclusive revenue management flexibility (FME),,no,46.25633,7.53151,,,Bronze,3967,Vercorin,BVAG,,,,143567985040785224,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CH-3984-11,CH,wali,,Zwitserland,2007-01-19,2007-01-19,2007-05-07,,,LOS,Manual,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,HOS HomeOwner Service,CommSupport,W,910690,11220,Exclusive revenue management flexibility (FME),,no,46.488425,8.061094,,,Gold 4,3984,Fieschertal,BVAG,,,,4483542648274069799,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-10115-04,DE,berl,,Duitsland,2006-08-11,2008-04-14,2013-03-06,226.0,1578.0,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Caroline Muller,carolinem,W,909074,909074,API connection contract,,no,52.53213,13.38916,,,Bronze,10115,Berlin,BVAG,,,,712547688311959618,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-17449-03,DE,osts,,Duitsland,2008-03-21,2008-05-06,2012-06-06,237.0,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Martijn de Jongh,martijndj,W,912726,912789,API connection contract,,no,54.09361,13.85374,,,Bronze,17449,Trassenheide,BVAG,,,,-8789631035371116231,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-18292-06,DE,mlvp,,Duitsland,2009-02-13,2009-03-09,2012-06-06,1132.0,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Martijn de Jongh,martijndj,W,912726,915530,API connection contract,,no,53.647937,12.291327,,,Bronze,18292,Krakow am see,BVAG,,,,-6046345895670777134,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-18556-03,DE,osts,,Duitsland,2008-03-17,2008-04-25,2012-06-06,242.0,133.0,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Martijn de Jongh,martijndj,W,912726,912762,API connection contract,,no,54.62072,13.37536,,,Bronze,18556,Juliusruh,BVAG,,,,2226979147900814928,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-23946-04,DE,osts,,Duitsland,2008-05-02,2008-05-20,2012-03-23,246.0,,LOS,Interface+Booking,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Lean Vergeldt,lean,W,905504,908386,API connection contract,,no,53.99149,11.19914,,,Bronze,23946,Boltenhagen,BVAG,,,,3501183070189969818,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-54655-21,DE,eifl,,Duitsland,2011-04-20,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Martijn de Jongh,martijndj,NI,922134,922134,Priority rental price contract (FMNE),,no,50.05377,6.55592,,,Bronze,54655,Malbergweich,BVAG,,,,-291274883183993083,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-08011-03,ES,bar,,Spanje,2008-06-10,2008-06-23,2014-10-30,1489.0,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Ivelina Murtankova,ivelina,W,913440,913440,API connection contract,,no,41.38519,2.1557,,,Silver 2,08011,Barcelona,BVAG,,,,5016198039772293763,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29100-01,ES,and,,Spanje,2004-03-31,2004-03-31,2013-06-07,1560.0,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Jeroen Thijssen,jeroent,W,902109,902109,Priority rental price contract (FMNE),,no,36.67759,-4.76152,,,Bronze,29100,Coín,BVAG,,,,308888221225908398,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00000-409,FR,als,,Noord-Frankrijk,2006-01-17,2006-01-17,2012-06-06,,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,W,912726,912726,API connection contract,,no,,,,,Bronze,00000,Les Menuires,BVAG,,,,-8379194902413385394,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-02450-02,FR,nord,,Noord-Frankrijk,2000-05-13,2000-05-13,2013-06-14,187.0,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,W,910182,900204,Priority rental price contract (FMNE),,no,49.94636,3.711405,,,Silver 2,02450,Lavaqueresse,BVAG,,,,-3171950979747557284,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-02500-06,FR,nord,,Noord-Frankrijk,2012-05-22,2012-06-12,2013-09-20,6571.0,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Suzanne Daas,suzanned,W,927986,928402,Priority rental price contract (FMNE),,no,49.934106,3.999125,,,Silver 2,02500,Wimy,BVAG,,,,8483241414573509175,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-04789-01,FR,loi,,Noord-Frankrijk,2013-02-12,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Suzanne Daas,suzanned,NI,934567,934567,Priority rental price contract (FMNE),,no,,,,,Bronze,,,BVAG,,,,-2087721760969119568,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-06510-10,FR,mpr,,Zuid-Frankrijk,2006-08-09,2006-08-09,2010-10-14,844.0,,LOS,Manual,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Sonia Fabian,sonia,W,902386,902386,Priority rental price contract (FMNE),,no,43.78029,7.2027,,,Bronze,06510,Carros-Nice,BVAG,,,,6177053665924231380,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-11360-02,FR,lang,,Zuid-Frankrijk,2009-12-10,2009-12-16,2011-02-23,3769.0,,LOS,Interface,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Pascal Sels,pascals,W,906414,906414,API connection contract,,no,42.99832,2.81586,,,Bronze,11360,Durban,BVAG,,,,3592361478876052351,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-30350-02,FR,lang,,Zuid-Frankrijk,2003-03-08,2003-03-08,2008-11-04,,,LOS,Interface+Booking,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Chantal Meulesteen,chantal,W,908114,902175,API connection contract,,no,44.02619,4.08159,,,Bronze,30350,Cardet,BVAG,,,,-1486506440748737773,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-30430-03,FR,lang,,Zuid-Frankrijk,2007-05-14,2007-05-14,2007-12-31,,,LOS,Interface+Booking,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Nathalie Vlassis,nathaliev,W,908114,910243,API connection contract,,no,44.23509,4.33933,,,Bronze,30430,Méjannes le Clap,BVAG,,,,-3870485023164524311,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-58250-09,FR,bou,,Noord-Frankrijk,2010-06-14,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Amanda Heijblom,amandah,OW,919356,919356,Priority rental price contract (FMNE),,no,46.815462,3.726688,,,Bronze,58250,Fours,BVAG,,,,3604904906912321992,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-73210-97,FR,nalp,,Alpen Frankrijk,2009-01-05,2009-01-12,2010-11-26,3727.0,2017.0,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Estelle Pollet,estelle,W,917720,917009,Priority rental price contract (FMNE),,no,45.55236,6.7625,ILS,2009-02-01,Bronze,73210,Vallandry,BVAG,,,,3022663156328550422,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-73350-146,FR,nalp,,Alpen Frankrijk,2009-05-13,2009-07-03,2013-01-23,1955.0,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Estelle Pollet,estelle,W,915203,915203,Priority rental price contract (FMNE),,no,45.45803,6.70053,ILS,2009-02-01,Silver 3,73350,Champagny,BVAG,,,,3508163567913593451,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-73440-191,FR,nalp,,Alpen Frankrijk,2009-03-11,,,,,LOS,Auto,Flat Price Structure,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,HOS HomeOwner Service,CommSupport,Mihaela Ostmann,mihaelao,OW,915206,915207,Priority rental price contract (FMNE),,yes,45.33652,6.533823,ILS,2009-02-01,Bronze,73440,St. Martin de Belleville,BVAG,,,,1589025295004385013,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
